mean_conf,mean_acc,n
0.03333333333333333,,0
0.08781659951096774,0.07408616187989556,3064
0.15911997285855448,0.16558441558441558,308
0.22901964222588614,0.16831683168316833,101
0.2896014214527198,0.3,30
0.35945458560655974,0.5714285714285714,7
0.43333333333333335,,0
0.5,,0
0.5666666666666667,,0
0.6333333333333333,,0
0.7,,0
0.7666666666666666,,0
0.8333333333333334,,0
0.9,,0
0.9666666666666667,,0
