mean_conf,mean_acc,n
0.052408394951281065,0.04345202172601086,1657
0.09235542655188644,0.1145374449339207,1362
0.1613880812468021,0.12459016393442623,305
0.22827308190850365,0.23178807947019867,151
0.28783402041274514,0.2,35
0.3666666666666667,,0
0.43333333333333335,,0
0.5,,0
0.5666666666666667,,0
0.6333333333333333,,0
0.7,,0
0.7666666666666666,,0
0.8333333333333334,,0
0.9,,0
0.9666666666666667,,0
